종목코드,ISU_CD,종목명,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
003920,KR7003920006,남양유업,KOSPI,,403500,1,12000,3.07,391500,407000,391500,768,307145000,290520000000,720000,STK
271980,KR7271980005,제일약품,KOSPI,,19650,1,500,2.61,19150,19650,19100,19751,384788600,288950734800,14704872,STK
060280,KR7060280005,큐렉소,KOSDAQ,중견기업부,7390,1,30,0.41,7290,7420,7290,5544,40860160,287523395100,38907090,KSQ
265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,18800,1,350,1.9,18650,18850,18500,27039,505903100,287290714800,15281421,KSQ
095570,KR7095570008,AJ네트웍스,KOSPI,,6130,2,-170,-2.7,6300,6350,6120,43669,269849770,287020668350,46822295,STK
371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,13600,2,-950,-6.53,14100,14100,13350,249775,3406624450,286150636800,21040488,KSQ
063080,KR7063080006,컴투스홀딩스,KOSDAQ,우량기업부,43350,1,1100,2.6,42800,43350,42150,39248,1679322800,285901573200,6595192,KSQ
123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,24350,1,150,0.62,24350,24500,24150,3137,76158250,285055149950,11706577,KSQ
009580,KR7009580002,무림P&P,KOSPI,,4565,1,40,0.88,4540,4600,4540,76410,349696605,284711399060,62368324,STK
012320,KR7012320008,경동인베스트,KOSPI,,120000,1,500,0.42,121500,127000,115000,221283,26660774500,283802760000,2365023,STK
080420,KR7080420003,모다이노칩,KOSDAQ,우량기업부,3555,1,45,1.28,3510,3565,3480,66277,233566800,283410366210,79721622,KSQ
048870,KR7048870000,시너지이노베이션,KOSDAQ,벤처기업부,3425,1,25,0.74,3370,3480,3370,37048,125704185,283276078200,82708344,KSQ
082920,KR7082920000,비츠로셀,KOSDAQ,우량기업부,13150,3,0,0.0,13150,13350,13050,8402,110533950,283239848800,21539152,KSQ
005810,KR7005810007,풍산홀딩스,KOSPI,,27200,2,-200,-0.73,27400,27550,27150,6761,184711650,283139161600,10409528,STK
108230,KR7108230004,톱텍,KOSDAQ,중견기업부,7420,2,-20,-0.27,7400,7460,7330,54496,402916600,282132477900,38023245,KSQ
031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,2820,1,20,0.71,2785,2830,2785,103131,290273830,281986088940,99995067,KSQ
011785,KR7011781002,금호석유우,KOSPI,,93200,2,-100,-0.11,93300,94000,93000,1433,133846500,281788895200,3023486,STK
091810,KR7091810002,티웨이항공,KOSPI,,1755,2,-60,-3.31,1785,1785,1715,256315,448768240,281379639645,160330279,STK
298870,KR7298870007,다올인베스트먼트,KOSDAQ,중견기업부,2810,2,-80,-2.77,2855,2855,2800,386118,1089368920,281000000000,100000000,KSQ
232140,KR7232140004,와이아이케이,KOSDAQ,우량기업부,3420,1,60,1.79,3335,3420,3335,24772,83734230,280595097000,82045350,KSQ
023410,KR7023410004,유진기업,KOSDAQ,우량기업부,3620,1,20,0.56,3630,3635,3605,27045,97700285,279865324060,77310863,KSQ
246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,13450,2,-50,-0.37,13300,13500,13200,6679,89156000,279705715800,20795964,KSQ
008350,KR7008350001,남선알미늄,KOSPI,,2165,2,-10,-0.46,2160,2175,2130,811292,1742624455,279456229850,129079090,STK
071055,KR7071051007,한국금융지주우,KOSPI,,47650,2,-350,-0.73,48000,48150,45000,4187,199839200,279145660150,5858251,STK
036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,12400,1,600,5.08,12050,12450,11750,331390,4059813000,278780123200,22482268,KSQ
078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,중견기업부,14850,2,-300,-1.98,15100,15100,14750,1369,20332000,277644925800,18696628,KSQ
065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,10100,3,0,0.0,10100,10250,10100,28514,290257400,277587874800,27483948,KSQ
037070,KR7037070000,파세코,KOSDAQ,우량기업부,13850,1,100,0.73,13700,14000,13700,17948,248922900,277000000000,20000000,KSQ
024720,KR7024720005,한국콜마홀딩스,KOSPI,,14900,3,0,0.0,15000,15050,14850,5424,80913950,276793113100,18576719,STK
340570,KR7340570001,티앤엘,KOSDAQ,중견기업부,34050,1,200,0.59,34150,34450,33800,8955,304740150,276758400000,8128000,KSQ
036030,KR7036030005,케이티알파,KOSDAQ,중견기업부,5640,1,50,0.89,5590,5680,5590,25219,142288990,276468756120,49019283,KSQ
228670,KR7228670006,레이,KOSDAQ,우량기업부,20750,2,-150,-0.72,20850,21000,20650,6780,141098850,276110580500,13306534,KSQ
004980,KR7004980009,성신양회,KOSPI,,11250,2,-250,-2.17,11500,11600,11100,242771,2747366200,275805821250,24516073,STK
032300,KR7032300006,한국파마,KOSDAQ,우량기업부,25200,1,650,2.65,24700,25200,24600,22582,562341050,274848865200,10906701,KSQ
001630,KR7001630003,종근당홀딩스,KOSPI,,54600,1,600,1.11,54000,54600,53800,383,20826100,273538410600,5009861,STK
018470,KR7018470005,조일알미늄,KOSPI,,2155,2,-85,-3.79,2190,2200,2130,2079928,4487998115,272891358755,126631721,STK
034810,KR7034810002,해성산업,KOSDAQ,우량기업부,10350,1,50,0.49,10300,10400,10250,8092,83477450,272787684300,26356298,KSQ
052400,KR7052400009,코나아이,KOSDAQ,우량기업부,17450,1,250,1.45,17250,17700,17250,54507,952616050,271506609100,15559118,KSQ
226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,19800,2,-400,-1.98,20250,20250,19600,42549,841667200,271322568000,13703160,KSQ
336570,KR7336570007,원텍,KOSDAQ,기술성장기업부,3105,2,-30,-0.96,3135,3270,3100,614009,1967387675,270249732855,87036951,KSQ
001070,KR7001070002,대한방직,KOSPI,,50900,3,0,0.0,50600,51000,50600,894,45341700,269770000000,5300000,STK
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,18350,3,0,0.0,18200,18700,18200,20422,376548100,269745000000,14700000,KSQ
126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,18050,1,800,4.64,17550,18100,17400,161904,2888315400,269705121600,14942112,KSQ
009680,KR7009680000,모토닉,KOSPI,,8170,1,30,0.37,8140,8230,8140,2843,23254290,269610000000,33000000,STK
206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,10600,1,50,0.47,10650,10700,10450,95360,1005858800,269349561600,25410336,KSQ
104700,KR7104700000,한국철강,KOSPI,,6340,2,-30,-0.47,6370,6390,6330,5611,35702030,269133000000,42450000,STK
037270,KR7037270006,YG PLUS,KOSPI,,4235,1,55,1.32,4180,4245,4180,92361,389860430,268623551350,63429410,STK
068290,KR7068290006,삼성출판사,KOSPI,,26850,1,100,0.37,27000,27200,26600,28898,775909700,268500000000,10000000,STK
084690,KR7084690007,대상홀딩스,KOSPI,,7410,2,-60,-0.8,7400,7470,7400,5893,43723480,268334906580,36212538,STK
020120,KR7020120002,키다리스튜디오,KOSPI,,7320,1,90,1.24,7250,7320,7120,79300,572174580,267917424120,36600741,STK
032620,KR7032620007,유비케어,KOSDAQ,우량기업부,5130,1,70,1.38,5090,5140,5050,8351,42600260,267771323070,52197139,KSQ
053610,KR7053610002,프로텍,KOSDAQ,우량기업부,24300,1,700,2.97,23600,24500,23400,10287,246765650,267300000000,11000000,KSQ
045100,KR7045100005,한양이엔지,KOSDAQ,우량기업부,14850,1,400,2.77,14350,14900,14350,75167,1103993950,267300000000,18000000,KSQ
298690,KR7298690009,에어부산,KOSPI,,2290,2,-20,-0.87,2310,2320,2265,185615,424922480,267105600000,116640000,STK
000490,KR7000490003,대동,KOSPI,,11150,2,-200,-1.76,11200,11250,11000,170375,1890616050,266845747100,23932354,STK
077360,KR7077360006,덕산하이메탈,KOSDAQ,우량기업부,5870,1,60,1.03,5880,5880,5770,61578,359473590,266715201740,45437002,KSQ
293480,KR7293480000,하나제약,KOSPI,,15000,1,100,0.67,14950,15050,14800,5482,81936150,266594190000,17772946,STK
174900,KR7174900001,앱클론,KOSDAQ,기술성장기업부,17400,1,100,0.58,17300,17650,17100,127232,2204678050,266534400600,15318069,KSQ
004250,KR7004250007,NPC,KOSPI,,7240,2,-160,-2.16,7360,7360,7140,347579,2515998340,265852800000,36720000,STK
073570,KR7073570004,WI,KOSDAQ,중견기업부,3190,2,-80,-2.45,3270,3275,3120,931692,2969743780,265766007320,83312228,KSQ
091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,19500,2,-50,-0.26,19600,19800,19400,614114,12029863150,265750270500,13628219,KSQ
030530,KR7030530000,원익홀딩스,KOSDAQ,우량기업부,3430,1,95,2.85,3340,3430,3315,230663,775564670,264926274830,77237981,KSQ
003120,KR7003120003,일성신약,KOSPI,,99500,1,1800,1.84,99200,101000,98100,3890,389777600,264670000000,2660000,STK
054620,KR7054620000,APS홀딩스,KOSDAQ,중견기업부,12900,1,600,4.88,12250,12900,11950,32589,412142700,263085450900,20394221,KSQ
093320,KR7093320000,케이아이엔엑스,KOSDAQ,우량기업부,53900,1,200,0.37,53700,54600,53600,4637,250464200,263032000000,4880000,KSQ
182360,KR7182360008,큐브엔터,KOSDAQ,중견기업부,19050,1,1100,6.13,18200,19100,18050,192171,3594355500,262979287350,13804687,KSQ
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,30000,2,-550,-1.8,30500,30750,29500,54261,1640350150,262830000000,8761000,KSQ
006220,KR7006220008,제주은행,KOSPI,,8180,2,-20,-0.24,8190,8260,8130,148477,1217444360,262813371320,32128774,STK
036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,26250,1,450,1.74,26050,26350,26050,12421,325679150,262500000000,10000000,KSQ
000020,KR7000020008,동화약품,KOSPI,,9390,1,120,1.29,9200,9400,9190,34905,324769470,262276503300,27931470,STK
107590,KR7107590002,미원홀딩스,KOSPI,,113000,1,500,0.44,113000,113000,113000,6,678000,262160000000,2320000,STK
321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,10900,1,100,0.93,10750,11050,10750,5236,56820400,261431333400,23984526,KSQ
272550,KR7272550005,삼양패키징,KOSPI,,16400,1,100,0.61,16400,16500,16300,1714,28152750,258934204400,15788671,STK
002030,KR7002030005,아세아,KOSPI,,118000,2,-500,-0.42,118500,118500,116500,518,60868000,258540832000,2191024,STK
037710,KR7037710001,광주신세계,KOSPI,,32300,1,150,0.47,32300,32300,32100,1045,33685250,258400000000,8000000,STK
206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,11000,3,0,0.0,11150,11150,10850,26396,289863200,258352160000,23486560,KSQ
051370,KR7051370005,인터플렉스,KOSDAQ,중견기업부,11050,1,200,1.84,11000,11100,10900,21965,241265900,257768565600,23327472,KSQ
011700,KR7011700002,한신기계,KOSPI,,7940,1,40,0.51,7970,8070,7870,627532,5015746790,257622438940,32446151,STK
033160,KR7033160003,엠케이전자,KOSDAQ,우량기업부,11800,1,150,1.29,11450,11850,11400,68173,795555450,257330730200,21807689,KSQ
282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,26300,1,300,1.15,26200,26600,26000,43893,1153047700,256434809900,9750373,KSQ
004380,KR7004380002,삼익THK,KOSPI,,12200,2,-50,-0.41,12400,12400,12100,9265,112686500,256200000000,21000000,STK
026890,KR7026890004,스틱인베스트먼트,KOSPI,,6140,1,40,0.66,6110,6200,6100,23939,146597930,255903994500,41678175,STK
002710,KR7002710002,TCC스틸,KOSPI,,10300,2,-250,-2.37,10500,10500,10050,550157,5663258250,255885773700,24843279,STK
083930,KR7083930008,아바코,KOSDAQ,우량기업부,16600,2,-200,-1.19,17150,17300,16550,207521,3523052650,255852446800,15412798,KSQ
083420,KR7083420000,그린케미칼,KOSPI,,10650,2,-950,-8.19,11500,11550,10600,1140701,12530029850,255600000000,24000000,STK
139990,KR7139990006,아주스틸,KOSPI,,9650,2,-70,-0.72,9730,9760,9640,6762,65618110,255263623850,26452189,STK
083790,KR7083790006,크리스탈지노믹스,KOSDAQ,기술성장기업부,3685,1,35,0.96,3650,3695,3635,99120,363344435,255173300910,69246486,KSQ
237880,KR7237880000,클리오,KOSDAQ,투자주의환기종목(소속부없음),14100,2,-250,-1.74,14250,14250,14000,18177,255958300,254806077300,18071353,KSQ
089030,KR7089030001,테크윙,KOSDAQ,우량기업부,6820,1,250,3.81,6570,6820,6570,117260,787724950,254751858900,37353645,KSQ
001520,KR7001520006,동양,KOSPI,,1060,1,5,0.47,1055,1065,1050,136562,144206400,253005106780,238684063,STK
089010,KR7089010003,켐트로닉스,KOSDAQ,우량기업부,17000,2,-50,-0.29,17100,17150,16950,13996,238520900,252588669000,14858157,KSQ
041830,KR7041830001,인바디,KOSDAQ,우량기업부,18400,1,100,0.55,18400,18550,18200,41286,758476250,251781588800,13683782,KSQ
042420,KR7042420000,네오위즈홀딩스,KOSDAQ,우량기업부,28400,1,1050,3.84,27600,28650,27400,71413,2005395100,251534994400,8856866,KSQ
005160,KR7005160007,동국산업,KOSDAQ,우량기업부,4635,2,-165,-3.44,4560,4640,4550,576772,2655956070,251423174070,54244482,KSQ
002990,KR7002990000,금호건설,KOSPI,,6790,1,100,1.49,6690,6810,6680,39879,269737020,250914910050,36953595,STK
114190,KR7114190002,강원에너지,KOSDAQ,중견기업부,9600,2,-50,-0.52,9750,9870,9370,879000,8470054400,250781164800,26123038,KSQ
088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,5560,1,220,4.12,5340,5600,5340,108560,600010590,249788965880,44926073,KSQ
042000,KR7042000000,카페24,KOSDAQ,기술성장기업부,11100,1,50,0.45,11100,11200,10950,30676,339650000,249718897800,22497198,KSQ
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3535,1,365,11.51,3410,3585,3400,10334537,36316787215,249123387695,70473377,KSQ
099320,KR7099320004,쎄트렉아이,KOSDAQ,우량기업부,27350,1,650,2.43,26700,27350,26500,12343,332535600,248491351450,9085607,KSQ
001200,KR7001200005,유진투자증권,KOSPI,,2565,1,20,0.79,2545,2575,2520,68214,174572755,248462362170,96866418,STK
081000,KR7081000002,일진다이아,KOSPI,,17450,1,100,0.58,17200,17550,17200,5853,101754050,247841913750,14202975,STK
314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,17550,3,0,0.0,17400,17750,17400,4226,74246050,247095593550,14079521,KSQ
317400,KR7317400000,자이에스앤디,KOSPI,,6370,3,0,0.0,6380,6410,6330,34854,221813460,247044652400,38782520,STK
018000,KR7018000000,유니슨,KOSDAQ,중견기업부,2020,2,-10,-0.49,2020,2040,2010,71927,145558850,246941006460,122248023,KSQ
078160,KR7078160009,메디포스트,KOSDAQ,벤처기업부,15150,1,150,1.0,14950,15300,14950,16124,243546150,246402539100,16264194,KSQ
000140,KR7000140004,하이트진로홀딩스,KOSPI,,10600,3,0,0.0,10650,10750,10550,11997,127527350,245991709000,23206765,STK
042600,KR7042600007,새로닉스,KOSDAQ,우량기업부,19800,2,-50,-0.25,19800,20050,19650,15939,315839450,245986765200,12423574,KSQ
126340,KR7126340009,비나텍,KOSDAQ,벤처기업부,44950,2,-3050,-6.35,46750,47050,44750,57174,2617161750,245798376900,5468262,KSQ
084110,KR7084110006,휴온스글로벌,KOSDAQ,우량기업부,19450,1,550,2.91,18900,19600,18900,7226,139199850,245488019400,12621492,KSQ
011280,KR7011280005,태림포장,KOSPI,,3460,1,75,2.22,3410,3465,3345,392185,1330723935,244988552400,70805940,STK
077500,KR7077500007,유니퀘스트,KOSPI,,8910,1,280,3.24,8640,8910,8580,61332,539664880,243741737250,27355975,STK
003200,KR7003200003,일신방직,KOSPI,,101500,2,-2500,-2.4,104000,104500,101000,9447,967309500,243600000000,2400000,STK
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,22650,1,50,0.22,22600,22950,22350,4340,98932100,242726233500,10716390,KSQ
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,20700,2,-50,-0.24,20600,20850,20400,4660,95731750,242510436000,11715480,KSQ
017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,11200,2,-50,-0.44,11000,11200,10900,90432,997175900,241984512000,21605760,KSQ
084680,KR7084680008,이월드,KOSPI,,1700,2,-5,-0.29,1725,1725,1690,46601,79527035,241070528100,141806193,STK
084650,KR7084650001,랩지노믹스,KOSDAQ,우량기업부,7080,1,150,2.16,6950,7090,6940,395000,2775039790,240660690840,33991623,KSQ
121440,KR7121440002,골프존뉴딘홀딩스,KOSDAQ,우량기업부,5610,1,40,0.72,5560,5630,5510,24974,139504620,240314548980,42836818,KSQ
200880,KR7200880003,서연이화,KOSPI,,8870,1,960,12.14,8070,8870,8050,717799,6107033920,239742236190,27028437,STK
011040,KR7011040003,경동제약,KOSDAQ,우량기업부,7790,1,50,0.65,7730,7790,7720,18627,144454750,239688687140,30768766,KSQ
151910,KR7151910007,SBW생명과학,KOSDAQ,중견기업부,1350,1,5,0.37,1310,1360,1310,161435,216248710,239131059300,177134118,KSQ
229640,KR7229640008,LS전선아시아,KOSPI,,7800,1,30,0.39,7770,7840,7710,24145,187882760,238874056200,30624879,STK
036530,KR7036530004,SNT홀딩스,KOSPI,,14650,1,100,0.69,14600,14650,14500,4079,59430750,238851929900,16303886,STK
001790,KR7001790005,대한제당,KOSPI,,2655,1,5,0.19,2670,2685,2630,76475,202829580,238144419900,89696580,STK
011760,KR7011760006,현대코퍼레이션,KOSPI,,17950,2,-50,-0.28,18000,18200,17800,11613,208613850,237459939700,13228966,STK
220260,KR7220260004,켐트로스,KOSDAQ,벤처기업부,8940,2,-180,-1.97,9130,9200,8910,157547,1421672600,237431264580,26558307,KSQ
297090,KR7297090003,씨에스베어링,KOSDAQ,우량기업부,8780,2,-110,-1.24,8850,8940,8620,251679,2208696790,237060000000,27000000,KSQ
010955,KR7010951002,S-Oil우,KOSPI,,58900,2,-100,-0.17,59600,59600,58500,5815,343026300,236891500300,4021927,STK
038290,KR7038290003,마크로젠,KOSDAQ,우량기업부,21850,1,50,0.23,21800,22000,21800,1088,23806850,236884590000,10841400,KSQ
251370,KR7251370003,와이엠티,KOSDAQ,우량기업부,14500,1,100,0.69,14550,14600,14300,7172,103013050,236559728000,16314464,KSQ
260870,KR7260870001,SK시그넷,KONEX,일반기업부,40250,1,100,0.25,40200,40300,40050,1355,54438400,236534840500,5876642,KNX
046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,6090,1,10,0.16,6080,6100,6020,25796,156786530,236447709120,38825568,KSQ
025000,KR7025000001,KPX케미칼,KOSPI,,48850,1,500,1.03,48200,49000,48200,547,26628300,236434000000,4840000,STK
002810,KR7002810000,삼영무역,KOSPI,,12800,2,-100,-0.78,12900,12900,12800,830,10658300,236376934400,18466948,STK
441270,KR7441270006,파인엠텍,KOSDAQ,중견기업부,7250,1,250,3.57,7050,7290,7030,276486,1978087660,235849271500,32530934,KSQ
001780,KR7001780006,알루코,KOSPI,,2620,1,10,0.38,2620,2635,2585,407701,1060923970,235719911840,89969432,STK
023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,746,1,9,1.22,738,749,737,52133,38730742,235444743696,315609576,KSQ
001250,KR7001250000,GS글로벌,KOSPI,,2850,2,-25,-0.87,2895,2895,2840,211488,603988275,235221227400,82533764,STK
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,20500,1,400,1.99,20300,20650,20000,36173,736493850,235131761000,11469842,KSQ
047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,10800,2,-100,-0.92,10750,10850,10650,14978,161234000,234497181600,21712702,KSQ
096240,KR7096240007,크레버스,KOSDAQ,우량기업부,20300,2,-500,-2.4,20550,20550,20100,12721,258445900,234338409200,11543764,KSQ
119860,KR7119860005,다나와,KOSDAQ,우량기업부,17900,2,-150,-0.83,18050,18100,17750,2178,38859550,234039313800,13074822,KSQ
102260,KR7102260007,동성케미컬,KOSPI,,4685,1,65,1.41,4620,4690,4620,25685,119716025,232796375680,49689728,STK
125210,KR7125210005,아모그린텍,KOSDAQ,기술성장기업부,14100,3,0,0.0,14100,14150,13950,104530,1466843650,232604739000,16496790,KSQ
225530,KR7225530005,보광산업,KOSDAQ,우량기업부,6400,1,20,0.31,6290,6480,6290,31354,200204760,232567852800,36338727,KSQ
388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,27050,2,-300,-1.1,27150,27500,26950,106509,2886760050,232111884300,8580846,KSQ
032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,1540,1,5,0.33,1540,1555,1535,518149,799595380,231962660160,150625104,KSQ
002390,KR7002390003,한독,KOSPI,,16850,1,50,0.3,16800,16900,16750,4974,83696450,231915531050,13763533,STK
005010,KR7005010004,휴스틸,KOSPI,,5910,2,-140,-2.31,6100,6110,5900,350729,2099159380,231601523250,39188075,STK
234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,24450,2,-50,-0.2,24200,24500,24200,2163,52598550,231125850000,9453000,KSQ
092230,KR7092230002,KPX홀딩스,KOSPI,,54600,1,1000,1.87,53700,54600,53700,183,9894700,230665671600,4224646,STK
131370,KR7131370009,알서포트,KOSDAQ,벤처기업부,4330,1,45,1.05,4270,4355,4270,31789,137387435,230646469390,53267083,KSQ
029460,KR7029460003,케이씨,KOSPI,,17000,1,1000,6.25,16600,17000,16450,42217,706063700,230418748000,13554044,STK
027710,KR7027710003,팜스토리,KOSDAQ,우량기업부,2065,2,-10,-0.48,2080,2080,2060,297076,613567525,230075279000,111416600,KSQ
001460,KR7001460005,BYC,KOSPI,,368000,1,2000,0.55,366500,368000,366500,12,4404500,229858320000,624615,STK
399720,KR7399720002,가온칩스,KOSDAQ,벤처기업부,20000,2,-350,-1.72,20250,20250,19900,97713,1953555000,229766400000,11488320,KSQ
318020,KR7318020005,포인트모바일,KOSDAQ,관리종목(소속부없음),18100,0,0,0.0,0,0,0,0,0,229187123200,12662272,KSQ
285490,KR7285490009,노바텍,KOSDAQ,벤처기업부,21650,2,-950,-4.2,22100,22150,21300,53006,1153630750,228966741150,10575831,KSQ
121800,KR7121800007,비덴트,KOSDAQ,벤처기업부,4155,1,45,1.09,4150,4160,4030,595691,2445945200,228898384920,55089864,KSQ
000430,KR7000430009,대원강업,KOSPI,,3690,2,-5,-0.14,3700,3720,3630,281531,1032625020,228780000000,62000000,STK
035080,KR7035080001,그래디언트,KOSDAQ,중견기업부,14700,1,50,0.34,14650,14850,14500,10612,155511700,228255484800,15527584,KSQ
273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,20800,1,1050,5.32,20150,22000,19900,432809,9172754650,228092800000,10966000,KSQ
297890,KR7297890006,HB솔루션,KOSDAQ,벤처기업부,13600,2,-300,-2.16,13900,14050,13550,26331,362676450,227393264800,16720093,KSQ
039440,KR7039440003,에스티아이,KOSDAQ,우량기업부,14350,1,300,2.14,14050,14350,14000,61024,864879400,227160500000,15830000,KSQ
262260,KR7262260003,에이프로,KOSDAQ,우량기업부,15700,2,-150,-0.95,15850,15950,15550,50991,799324600,226718095100,14440643,KSQ
035150,KR7035150002,백산,KOSPI,,9280,2,-190,-2.01,9450,9590,9230,179021,1677867900,226478400000,24405000,STK
083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,8710,2,-390,-4.29,8800,9350,8600,945324,8434214230,226460000000,26000000,KSQ
097955,KR7097951008,CJ제일제당 우,KOSPI,,170500,2,-3500,-2.01,174500,174500,169500,1545,263648000,226327326500,1327433,STK
377030,KR7377030002,맥스트,KOSDAQ,기술성장기업부,11550,1,200,1.76,11400,11750,11350,143565,1661057050,226043687100,19570882,KSQ
334970,KR7334970001,프레스티지바이오로직스,KOSDAQ,기술성장기업부,3695,1,25,0.68,3730,3730,3660,17814,65643530,225793945455,61107969,KSQ
001130,KR7001130004,대한제분,KOSPI,,133500,1,500,0.38,132500,133500,132000,674,89485500,225615000000,1690000,STK
003960,KR7003960002,사조대림,KOSPI,,24600,2,-100,-0.4,24700,24850,24450,1248,30785000,225445888200,9164467,STK
352480,KR7352480008,씨앤씨인터내셔널,KOSDAQ,벤처기업부,22450,1,50,0.22,22500,22700,22300,4542,102107150,224812975450,10013941,KSQ
035510,KR7035510007,신세계 I&C,KOSPI,,13050,2,-100,-0.76,13000,13200,13000,11886,155939700,224460000000,17200000,STK
006060,KR7006060008,화승인더,KOSPI,,4055,2,-65,-1.58,4120,4120,4035,46193,188179550,224322600000,55320000,STK
094170,KR7094170008,동운아나텍,KOSDAQ,벤처기업부,12350,1,1600,14.88,11050,12450,11000,1885290,22463657450,223674357400,18111284,KSQ
150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,223669017000,38234020,KSQ
043610,KR7043610005,지니뮤직,KOSDAQ,우량기업부,3830,1,10,0.26,3820,3840,3800,21424,81785985,222582127540,58115438,KSQ
291230,KR7291230001,엔피,KOSDAQ,중견기업부,5380,2,-70,-1.28,5440,5530,5350,161771,877845630,222253508180,41311061,KSQ
180400,KR7180400004,디엑스앤브이엑스,KOSDAQ,관리종목(소속부없음),7740,0,0,0.0,0,0,0,0,0,222082929900,28692885,KSQ
008060,KR7008060006,대덕,KOSPI,,6540,1,190,2.99,6370,6560,6370,49217,320001700,221641581000,33890150,STK
005720,KR7005720008,넥센,KOSPI,,4135,3,0,0.0,4135,4140,4115,404,1668760,221404344895,53543977,STK
100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,4560,1,35,0.77,4550,4570,4510,24323,110609015,221070446160,48480361,KSQ
124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,5740,1,230,4.17,5540,5850,5540,472735,2712703930,220511192160,38416584,KSQ
086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,3520,1,50,1.44,3475,3565,3465,162220,572323935,220485760000,62638000,KSQ
200670,KR7200670008,휴메딕스,KOSDAQ,우량기업부,22100,1,50,0.23,22050,22300,22050,6051,134138850,220363387400,9971194,KSQ
006910,KR7006910004,보성파워텍,KOSDAQ,중견기업부,4485,1,10,0.22,4510,4540,4470,262048,1179786670,220347260640,49129824,KSQ
019210,KR7019210004,와이지-원,KOSDAQ,중견기업부,7200,1,410,6.04,7020,7300,6960,315780,2259707540,220131496800,30573819,KSQ
005860,KR7005860002,한일사료,KOSDAQ,중견기업부,5580,3,0,0.0,5570,5590,5490,318821,1767189320,219872562300,39403685,KSQ
019680,KR7019680008,대교,KOSPI,,2595,2,-5,-0.19,2620,2620,2590,1690,4389185,219803895750,84702850,STK
109860,KR7109860007,동일금속,KOSDAQ,우량기업부,24150,2,-150,-0.62,24700,24700,24050,2086,50468100,219765000000,9100000,KSQ
052710,KR7052710001,아모텍,KOSDAQ,중견기업부,22500,3,0,0.0,22400,22850,22300,6194,139460800,219226635000,9743406,KSQ
006740,KR7006740005,영풍제지,KOSPI,,9810,2,-10,-0.1,10150,10150,9700,72051,708531360,218713950000,22295000,STK
015860,KR7015860000,일진홀딩스,KOSPI,,4415,1,50,1.15,4380,4415,4380,33831,148796900,217869137445,49347483,STK
088290,KR7088290002,이원컴포텍,KOSDAQ,중견기업부,9400,2,-20,-0.21,9330,9440,9270,56380,526831090,217679231000,23157365,KSQ
079430,KR7079430005,현대리바트,KOSPI,,10600,1,1270,13.61,9340,11750,9330,1852251,20118594080,217673989200,20535282,STK
114810,KR7114810005,한솔아이원스,KOSDAQ,투자주의환기종목(소속부없음),7400,1,110,1.51,7440,7450,7200,13393,98409490,217206087600,29352174,KSQ
044450,KR7044450005,KSS해운,KOSPI,,9400,2,-50,-0.53,9450,9530,9370,9323,87865580,217007272000,23085880,STK
001940,KR7001940006,KISCO홀딩스,KOSPI,,13400,2,-50,-0.37,13500,13550,13400,1728,23274600,216763492000,16176380,STK
